0,1,2,3,4,5,6,7,8,9,10,11,12
https://store.steampowered.com/app/538030/Xenonauts_2/?snr=1_7_7_230_150_2&l=english,Xenonauts 2,2026-04-02,Goldhawk Interactive,"['RPG', 'Simulation', 'Strategy']",1499 руб.,-35%,0,"['RPG', 'Strategy', 'Turn-Based Combat', 'Character Customization', 'Choices Matter', 'CRPG', 'Story Rich', 'Turn-Based Strategy', 'Turn-Based Tactics', 'Adventure', 'Fantasy', 'Sci-fi', 'Action', 'Singleplayer', 'Dark Fantasy', 'Tactical', 'Turn-Based', 'Romance', 'Combat', 'Tactical RPG']",Very Positive,"3,406",Very Positive,391
https://store.steampowered.com/app/2622380/ELDEN_RING_NIGHTREIGN/?snr=1_7_7_230_150_2&l=english,ELDEN RING NIGHTREIGN,2025-05-29,"FromSoftware, Inc.","['Action', 'RPG']",2849 руб.,0%,1,"['Souls-like', 'Online Co-Op', 'Multiplayer', 'Roguelike', 'Co-op', 'Singleplayer', 'PvE', 'Third Person', 'Action', 'Roguelite', 'Action RPG', 'Open World', 'RPG', 'Dark', '3D', 'Violent', 'Survival', 'Lore-Rich', 'Story Rich', 'Dating Sim']",Very Positive,"123,219",Mostly Positive,"1,857"
https://store.steampowered.com/app/2104890/RoadCraft/?snr=1_7_7_230_150_2&l=english,RoadCraft,2025-05-20,Saber Interactive,"['Adventure', 'Simulation']",2699 руб.,0%,6,"['Simulation', 'Building', 'Driving', 'Physics', 'Online Co-Op', 'Adventure', 'Automobile Sim', 'Automation', 'Multiplayer', 'Nature', 'Exploration', 'Co-op', 'Destruction', 'Transportation', 'Immersive Sim', 'Realistic', '3D', 'Modern', 'Base Building', 'Controller']",Mostly Positive,"12,575",Mixed,419
https://store.steampowered.com/app/1601580/Frostpunk_2/?snr=1_7_7_230_150_2&l=english,Frostpunk 2,2024-09-20,11 bit studios,"['Simulation', 'Strategy']",1191 руб.,-50%,3,"['City Builder', 'Strategy', 'Survival', 'Resource Management', 'Post-apocalyptic', 'Simulation', 'Singleplayer', 'Steampunk', 'Management', 'Base Building', 'Sequel', 'Atmospheric', 'Choices Matter', 'Political Sim', 'Politics', 'Great Soundtrack', 'Violent', 'Colony Sim', 'Snow', 'Psychological Horror']",Mostly Positive,"19,535",Mostly Positive,197
https://store.steampowered.com/app/4424920/ARC_Raiders__The_Wasp_Hunter_Set/?snr=1_7_7_230_150_2&l=english,ARC Raiders - The Wasp Hunter Set,2026-03-31,Embark Studios,['Action'],1750 руб.,0%,0,['Action'],,,,
https://store.steampowered.com/app/4224910/Ready_or_Not_Boiling_Point/?snr=1_7_7_230_150_2&l=english,Ready or Not: Boiling Point,2026-03-12,VOID Interactive,"['Action', 'Adventure', 'Indie']",385 руб.,0%,0,"['Action', 'Violent', 'Gore', 'Adventure', 'Indie', 'Shooter', 'First-Person', 'Tactical', 'FPS', 'Atmospheric', 'Realistic', 'Psychological Horror']",,,,
https://store.steampowered.com/app/3419520/Quarantine_Zone_The_Last_Check/?snr=1_7_7_230_150_3&l=english,Quarantine Zone: The Last Check,2026-01-12,Brigada Games,"['Indie', 'Simulation', 'Strategy']",710 руб.,0%,2,"['Zombies', 'Simulation', 'Singleplayer', 'Post-apocalyptic', 'Choices Matter', 'First-Person', 'Realistic', '3D', 'Military', 'Resource Management', 'Atmospheric', 'Management', 'Immersive Sim', 'Dark Humor', 'Base Building', 'Life Sim', 'America', 'Drama', 'Building', 'Emotional']",Very Positive,"9,847",Very Positive,820
https://store.steampowered.com/app/2406770/Bodycam/?snr=1_7_7_230_150_3&l=english,Bodycam,2024-06-07,Reissad Studio,"['Action', 'Indie', 'Massively Multiplayer', 'Simulation', 'Strategy', 'Early Access']",1200 руб.,0%,0,"['Early Access', 'Realistic', 'FPS', 'Shooter', 'Military', 'Co-op', 'VR', 'Multiplayer', 'Horror', 'Zombies', 'Tactical', 'First-Person', 'Action', 'Team-Based', 'Physics', 'PvP', 'Immersive Sim', 'Combat', 'Open World', 'Wargame']",Mostly Positive,"39,557",Very Positive,"1,032"
https://store.steampowered.com/app/590830/sbox/?snr=1_7_7_230_150_3&l=english,s&box,2026-04-28,Facepunch Studios,"['Action', 'Adventure', 'Casual', 'Racing', 'Simulation', 'Sports', 'Strategy']",,0%,0,"['Sandbox', 'Casual', 'Game Development', 'Building', 'Level Editor', 'Character Customization', 'Action', '3D Platformer', 'FPS', 'Third-Person Shooter', '3D', 'First-Person', 'Shooter', 'Stylized', 'Third Person', 'Funny', 'PvP', 'Base Building', 'Combat', 'Simulation']",,,,
https://store.steampowered.com/app/1623730/Palworld/?snr=1_7_7_230_150_3&l=english,Palworld,2024-01-18,Pocketpair,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",1100 руб.,0%,1,"['Open World', 'Survival', 'Creature Collector', 'Multiplayer', 'Open World Survival Craft', 'Online Co-Op', 'Crafting', 'PvP', 'Co-op', 'Indie', 'Adventure', 'Base Building', 'Sandbox', 'Building', 'Automation', 'Third-Person Shooter', 'RPG', 'Action', 'Exploration', 'Early Access']",Very Positive,"352,656",Very Positive,"2,542"
https://store.steampowered.com/app/1203620/Enshrouded/?snr=1_7_7_230_150_3&l=english,Enshrouded,2024-01-24,Keen Games GmbH,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",1399 руб.,0%,1,"['Open World', 'Survival', 'Base Building', 'Multiplayer', 'Online Co-Op', 'Crafting', 'RPG', 'Adventure', 'Exploration', 'Building', 'Action RPG', 'Fantasy', 'Singleplayer', 'Sandbox', 'Character Customization', 'Early Access', 'PvE', 'Action', '3D', 'Indie']",Very Positive,"87,352",Mostly Positive,"1,368"
https://store.steampowered.com/app/1361210/Warhammer_40000_Darktide/?snr=1_7_7_230_150_3&l=english,"Warhammer 40,000: Darktide",2022-11-30,Fatshark,"['Action', 'Adventure', 'RPG']",2749 руб.,0%,7,"['Horror', 'Team-Based', 'Combat', 'Co-op', 'Warhammer 40K', 'FPS', 'PvE', 'Class-Based', 'Hack and Slash', 'Shooter', 'Zombies', 'Character Customization', 'First-Person', 'Dark', 'Action-Adventure', 'Action', 'Narration', 'Dark Fantasy', 'Realistic', 'Atmospheric']",Mostly Positive,"102,778",Mixed,"1,159"
https://store.steampowered.com/app/322330/Dont_Starve_Together/?snr=1_7_7_230_150_3&l=english,Don't Starve Together,2016-04-21,Klei Entertainment,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",349 руб.,0%,49,"['Survival', 'Open World Survival Craft', 'Multiplayer', 'Co-op', 'Open World', 'Adventure', 'Crafting', 'Online Co-Op', 'Sandbox', 'Difficult', 'Indie', '2D', 'Atmospheric', 'Survival Horror', 'Funny', 'Strategy', 'Horror', 'Singleplayer', 'Action', 'Roguelike']",Overwhelmingly Positive,"364,325",Very Positive,"1,946"
https://store.steampowered.com/app/945360/Among_Us/?snr=1_7_7_230_150_3&l=english,Among Us,2018-11-16,Innersloth,['Casual'],225 руб.,-40%,0,"['Multiplayer', 'Social Deduction', 'Online Co-Op', 'Space', 'Survival', '2D', 'Funny', 'Psychological', 'Party Game', 'Co-op', 'Cartoony', 'Local Multiplayer', 'Casual', 'PvP', 'Sci-fi', 'Action', 'Minigames', 'Colorful', 'Top-Down', 'Aliens']",Very Positive,"639,099",Very Positive,"3,582"
https://store.steampowered.com/app/1371980/No_Rest_for_the_Wicked/?snr=1_7_7_230_150_3&l=english,No Rest for the Wicked,2024-04-18,Moon Studios GmbH,"['Action', 'Adventure', 'RPG', 'Early Access']",1700 руб.,0%,0,"['Early Access', 'Action RPG', 'Online Co-Op', 'Souls-like', 'Hack and Slash', 'Combat', 'Open World', 'Exploration', 'RPG', 'Cinematic', 'Isometric', 'Character Customization', 'Colorful', 'Controller', '3D', 'Action', 'Immersive Sim', 'Dark Fantasy', 'Stylized', 'Atmospheric']",Very Positive,"60,433",Mostly Positive,"1,898"
https://store.steampowered.com/app/1604270/Broken_Arrow/?snr=1_7_7_230_150_3&l=english,Broken Arrow,2025-06-19,Steel Balalaika,['Strategy'],2000 руб.,0%,2,"['Strategy', 'Wargame', 'Modern', 'RTS', 'Real Time Tactics', 'Action RTS', 'War', 'Tactical', 'Deckbuilding', 'Realistic', '3D', 'PvP', 'Multiplayer', 'Military', 'Artificial Intelligence', 'Resource Management', 'Singleplayer', 'Naval Combat', 'Tanks', 'Difficult']",Mixed,"21,632",Mixed,793
https://store.steampowered.com/app/3902520/Ukrainian_Warfare_Gostomel_Heroes/?snr=1_7_7_230_150_3&l=english,Ukrainian Warfare: Gostomel Heroes,2026-03-31,Cats Who Play,['Strategy'],750 руб.,0%,1,"['Strategy', 'RTS', 'Real Time Tactics', 'Military', 'War', 'Realistic', 'Tactical', 'Political', 'Modern', 'PvE', 'Singleplayer', 'Wargame', 'Historical', '3D', 'Atmospheric', 'Character Customization', 'Linear', 'Inventory Management', 'Artificial Intelligence']",,,,
https://store.steampowered.com/app/268910/Cuphead/?snr=1_7_7_230_150_3&l=english,Cuphead,2017-09-29,Studio MDHR Entertainment Inc.,"['Action', 'Indie']",419 руб.,0%,3,"['Difficult', 'Cartoon', 'Co-op', 'Platformer', 'Local Co-Op', 'Great Soundtrack', '2D', 'Multiplayer', 'Indie', 'Hand-drawn', 'Bullet Hell', 'Cartoony', 'Retro', 'Action', ""Shoot 'Em Up"", 'Singleplayer', 'Side Scroller', 'Souls-like', 'Colorful', 'Funny']",Overwhelmingly Positive,"185,638",Very Positive,"2,216"
https://store.steampowered.com/app/4069520/Super_Battle_Golf/?snr=1_7_7_230_150_3&l=english,Super Battle Golf,2026-02-19,Brimstone,"['Casual', 'Indie', 'Sports']",300 руб.,-30%,0,"['Multiplayer', 'Online Co-Op', 'Co-op', 'Sports', 'Physics', 'Comedy', 'Exploration', '3D', 'Funny', 'Golf', 'Action', 'Adventure', 'Colorful', 'Cute', 'PvP', 'Character Customization', 'Third Person', 'Party Game', 'Mini Golf', 'Racing']",Very Positive,"5,261",Very Positive,"2,039"
https://store.steampowered.com/app/513710/SCUM/?snr=1_7_7_230_150_3&l=english,SCUM,2025-06-17,Gamepires,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer']",5337 руб.,-60%,15,"['Open World Survival Craft', 'Open World', 'Massively Multiplayer', 'Survival', 'Zombies', 'Nudity', 'Crafting', 'Action', 'Realistic', 'Hunting', 'Singleplayer', 'Violent', 'FPS', 'Third Person', 'PvP', 'Gore', 'RPG', 'Sandbox', 'Online Co-Op', 'Character Customization']",Mostly Positive,"95,864",Mostly Positive,544
https://store.steampowered.com/app/251570/7_Days_to_Die/?snr=1_7_7_230_150_3&l=english,7 Days to Die,2024-07-25,The Fun Pimps,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",1500 руб.,0%,9,"['Survival', 'Zombies', 'Multiplayer', 'Open World', 'Open World Survival Craft', 'Base Building', 'Post-apocalyptic', 'Online Co-Op', 'Voxel', 'Building', 'Exploration', 'Sandbox', 'FPS', 'Simulation', 'Horror', 'Tower Defense', 'Character Customization', 'Action', 'Strategy', 'Procedural Generation']",Very Positive,"271,279",Very Positive,"1,335"
https://store.steampowered.com/app/1304930/The_Outlast_Trials/?snr=1_7_7_230_150_3&l=english,The Outlast Trials,2024-03-05,Red Barrels,"['Action', 'Adventure', 'Indie']",1300 руб.,0%,8,"['Horror', 'Multiplayer', 'Co-op', 'Survival Horror', 'Psychological Horror', 'First-Person', 'PvE', 'Stealth', 'Character Customization', 'Action', 'Survival', 'Action-Adventure', 'Dark Humor', 'Dark', 'Realistic', 'Atmospheric', 'Alternate History', 'Science', 'Adventure', 'Gore']",Very Positive,"81,677",Very Positive,"3,127"
https://store.steampowered.com/app/2794590/Scam_Line/?snr=1_7_7_230_150_3&l=english,Scam Line,2026-01-10,RavenJm,"['Indie', 'Early Access']",200 руб.,0%,0,"['Indie', 'Multiplayer', 'PvP', 'Co-op', 'Dark', 'Funny', 'Online Co-Op', 'Casual', 'Social Deduction', 'Puzzle', 'Strategy', 'Pixel Graphics', 'Early Access', '3D', 'First-Person', 'Horror']",,,,
https://store.steampowered.com/app/1476970/IdleOn/?snr=1_7_7_230_150_3&l=english,IdleOn,2025-11-06,Lavaflame2,"['Casual', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation', 'Free To Play']",Free To Play,0%,0,"['Idler', 'Free to Play', 'MMORPG', 'Pixel Graphics', 'Multiplayer', 'RPG', 'Management', 'Clicker', 'Crafting', 'Resource Management', 'Sandbox', 'Massively Multiplayer', 'Indie', 'Casual', 'Simulation', 'Character Customization', 'PvE', 'Old School', 'Cute', 'Early Access']",Mostly Positive,"28,241",Mixed,528
https://store.steampowered.com/app/3228590/Deadzone_Rogue/?snr=1_7_7_230_150_3&l=english,Deadzone: Rogue,2025-08-11,Prophecy Games,['Action'],714 руб.,-35%,3,"['Roguelike', 'FPS', 'Online Co-Op', 'PvE', 'Roguelite', 'Looter Shooter', 'First-Person', 'Horror', 'Dungeon Crawler', 'Shooter', 'Action', 'Post-apocalyptic', 'Action Roguelike', '3D', 'Zombies', 'Sci-fi', 'Bullet Hell', 'Atmospheric', 'Loot', 'Dark']",Very Positive,"12,817",Very Positive,611
https://store.steampowered.com/app/629520/Soundpad/?snr=1_7_7_230_150_3&l=english,Soundpad,2016-11-09,Leppsoft,"['Audio Production', 'Utilities']",Soundpad Demo,0%,0,"['Utilities', 'Audio Production', 'Software', 'Music', 'NSFW', 'Mature', 'Psychological', 'Cold War', 'Atmospheric', 'Singleplayer', 'Free to Play', 'Comedy', 'Indie', 'Open World']",Overwhelmingly Positive,"92,044",Overwhelmingly Positive,"1,287"
https://store.steampowered.com/app/602960/Barotrauma/?snr=1_7_7_230_150_3&l=english,Barotrauma,2023-03-13,"FakeFish, Undertow Games","['Action', 'Indie', 'Simulation', 'Strategy']",1100 руб.,0%,3,"['Co-op', 'Multiplayer', 'Survival', 'Submarine', 'Survival Horror', 'Horror', '2D', 'Underwater', 'Simulation', 'Sci-fi', 'Management', 'Strategy', 'Action', 'Difficult', 'Moddable', 'Gore', 'Violent', 'Singleplayer', 'Naval', 'Psychological Horror']",Very Positive,"58,209",Very Positive,674
https://store.steampowered.com/app/374320/DARK_SOULS_III/?snr=1_7_7_230_150_3&l=english,DARK SOULS™ III,2016-04-11,"FromSoftware, Inc.",['Action'],2399 руб.,0%,3,"['Souls-like', 'Dark Fantasy', 'Difficult', 'RPG', 'Atmospheric', 'Lore-Rich', 'Third Person', 'Exploration', 'Story Rich', 'Action RPG', 'Co-op', 'Great Soundtrack', 'Adventure', 'Action', 'Multiplayer', 'PvP', 'Open World', 'Singleplayer', 'Character Customization', 'Replay Value']",Very Positive,"273,647",Very Positive,"1,305"
https://store.steampowered.com/app/281990/Stellaris/?snr=1_7_7_230_150_3&l=english,Stellaris,2016-05-09,Paradox Development Studio,"['Simulation', 'Strategy']",2419 руб.,0%,32,"['Space', 'Strategy', 'Grand Strategy', 'Sci-fi', '4X', 'Exploration', 'Sandbox', 'Simulation', 'Multiplayer', 'Real-Time with Pause', 'Singleplayer', 'Moddable', 'Management', 'Diplomacy', 'Military', 'Futuristic', 'Replay Value', 'Great Soundtrack', 'Procedural Generation', 'Atmospheric']",Very Positive,"136,066",Mixed,"1,221"
https://store.steampowered.com/app/1766060/HumanitZ/?snr=1_7_7_230_150_3&l=english,HumanitZ,2026-02-06,Yodubzz Studios,"['Action', 'Adventure', 'RPG']",710 руб.,-40%,0,"['Survival', 'Zombies', 'Open World', 'Multiplayer', 'Base Building', 'Crafting', 'Sandbox', 'Isometric', 'Post-apocalyptic', 'Shooter', 'PvP', 'RPG', 'Singleplayer', 'Online Co-Op', 'Horror', 'Survival Horror', 'Action', 'Adventure', 'Combat', 'Open World Survival Craft']",Mostly Positive,"9,280",Mostly Positive,695
https://store.steampowered.com/app/323190/Frostpunk/?snr=1_7_7_230_150_3&l=english,Frostpunk,2018-04-24,11 bit studios,"['Simulation', 'Strategy']",211 руб.,-90%,7,"['City Builder', 'Survival', 'Resource Management', 'Strategy', 'Post-apocalyptic', 'Steampunk', 'Colony Sim', 'Building', 'Base Building', 'Singleplayer', 'Management', 'Simulation', 'Choices Matter', 'Atmospheric', 'Economy', 'Dark', 'Difficult', 'RTS', 'Great Soundtrack', 'Real-Time with Pause']",Very Positive,"110,293",Very Positive,550
https://store.steampowered.com/app/645390/Factorio_Space_Age/?snr=1_7_7_230_150_3&l=english,Factorio: Space Age,2024-10-21,Wube Software LTD.,"['Casual', 'Indie', 'Simulation', 'Strategy']",1200 руб.,0%,0,"['Automation', 'Base Building', 'Resource Management', 'Sandbox', 'Crafting', 'Strategy', 'Multiplayer', 'Survival', 'Management', 'Open World', 'Building', 'Co-op', 'Simulation', '2D', 'Moddable', 'Indie', 'Singleplayer', 'Trains', 'Pixel Graphics', 'City Builder']",Very Positive,"6,009",Very Positive,56
https://store.steampowered.com/app/269210/Hero_Siege/?snr=1_7_7_230_150_3&l=english,Hero Siege,2014-01-29,Panic Art Studios Ltd,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']",1240 руб.,-66%,7,"['Action RPG', 'Pixel Graphics', 'Hack and Slash', 'Action Roguelike', 'RPG', 'Multiplayer', 'Co-op', 'Roguelike', 'Indie', 'Action', 'Adventure', 'Top-Down', '2D', 'Local Co-Op', 'Roguelite', 'Bullet Hell', 'Fantasy', 'Difficult', 'Controller', 'Singleplayer']",Mixed,"35,058",Mostly Negative,572
https://store.steampowered.com/app/2277560/WUCHANG_Fallen_Feathers/?snr=1_7_7_230_150_3&l=english,WUCHANG: Fallen Feathers,2025-07-23,Leenzee,"['Action', 'Adventure', 'RPG']",3099 руб.,0%,4,"['Souls-like', 'Female Protagonist', 'Action RPG', 'Difficult', 'Hack and Slash', 'Third Person', 'Exploration', 'Open World', 'Dark Fantasy', 'Gore', 'Action', 'Action-Adventure', 'RPG', 'Character Customization', 'Singleplayer', 'Dark', 'Adventure', 'Combat', 'Story Rich', 'Atmospheric']",Mixed,"43,011",Very Positive,492
https://store.steampowered.com/app/767560/War_Robots/?snr=1_7_7_230_150_3&l=english,War Robots,2018-04-05,MY.GAMES,"['Action', 'Free To Play']",Free To Play,0%,0,"['Robots', 'Mechs', 'Free to Play', 'PvP', 'Multiplayer', 'Shooter', 'Third-Person Shooter', '3D', 'Arena Shooter', 'Third Person', 'Action', 'Vehicular Combat', 'Controller', 'Sci-fi', 'Realistic', 'Tactical', 'Combat', 'Massively Multiplayer', 'Co-op', 'War']",Mixed,"29,525",Mixed,321
https://store.steampowered.com/app/1190000/Car_Mechanic_Simulator_2021/?snr=1_7_7_230_150_3&l=english,Car Mechanic Simulator 2021,2021-08-11,Red Dot Games,"['Racing', 'Simulation']",Car Mechanic Simulator 2021 Demo,0%,20,"['Simulation', 'Automobile Sim', 'Sandbox', 'Realistic', 'Moddable', 'Driving', 'Racing', 'Singleplayer', '3D', 'Education', 'First-Person', 'Puzzle', 'Immersive Sim', 'Co-op', 'Open World', 'Atmospheric', 'Adventure', 'Minigames', 'VR', 'Indie']",Overwhelmingly Positive,"34,253",Very Positive,713
https://store.steampowered.com/app/1332010/Stray/?snr=1_7_7_230_150_3&l=english,Stray,2022-07-19,BlueTwelve Studio,"['Adventure', 'Indie']",174 руб.,-40%,1,"['Cats', 'Adventure', 'Atmospheric', 'Cyberpunk', 'Singleplayer', 'Cute', 'Exploration', 'Robots', 'Puzzle', 'Beautiful', 'Third Person', 'Horror', 'Sci-fi', 'Indie', 'Dystopian', 'Open World', 'Mystery', 'Action', 'Colorful', 'Stealth']",Overwhelmingly Positive,"150,603",Overwhelmingly Positive,"1,232"
https://store.steampowered.com/app/2881650/Content_Warning/?snr=1_7_7_230_150_3&l=english,Content Warning,2024-04-01,"Wilnyl, Philip, thePetHen, Skog, Zorro","['Action', 'Adventure', 'Indie']",339 руб.,0%,0,"['Horror', 'Online Co-Op', 'Procedural Generation', 'Exploration', 'Action Roguelike', 'Comedy', 'Multiplayer', 'Physics', 'Co-op', 'Funny', 'First-Person', 'Psychological Horror', 'Survival Horror', 'Atmospheric', 'Post-apocalyptic', 'Adventure', '3D', 'Time Management', 'Investigation', 'Mystery']",Very Positive,"66,756",Very Positive,"1,180"
https://store.steampowered.com/app/255710/Cities_Skylines/?snr=1_7_7_230_150_3&l=english,Cities: Skylines,2015-03-10,Colossal Order,"['Simulation', 'Strategy']",1759 руб.,0%,76,"['City Builder', 'Simulation', 'Building', 'Management', 'Strategy', 'Sandbox', 'Singleplayer', 'Economy', 'Moddable', 'Resource Management', 'Mod', 'Realistic', 'Replay Value', 'Casual', 'Modern', 'Real-Time with Pause', 'Family Friendly', 'Great Soundtrack', 'Funny', 'Action']",Very Positive,"216,084",Very Positive,"2,549"
https://store.steampowered.com/app/1040200/Crime_Scene_Cleaner/?snr=1_7_7_230_150_3&l=english,Crime Scene Cleaner,2024-08-14,President Studio,"['Action', 'Simulation']",120 руб.,-27%,2,"['Simulation', 'Crime', 'Singleplayer', 'Gore', 'First-Person', 'Relaxing', 'Mature', 'Atmospheric', 'Action', 'Funny', 'Adventure', 'Realistic', 'Exploration', 'Life Sim', 'Indie', 'Violent', 'Walking Simulator', 'Stealth', 'Heist', 'Hacking']",Overwhelmingly Positive,"29,150",Overwhelmingly Positive,"1,674"
https://store.steampowered.com/app/552100/Brick_Rigs/?snr=1_7_7_230_150_3&l=english,Brick Rigs,2023-07-14,Fluppisoft GmbH,['Simulation'],710 руб.,-25%,0,"['Sandbox', 'Destruction', 'Multiplayer', 'Building', 'LEGO', 'Open World', 'Physics', 'Family Friendly', 'Driving', 'Simulation', 'Funny', 'Early Access', 'Racing', 'Action', 'First-Person', 'Zombies', 'Singleplayer', 'FPS', 'Flight', 'Gun Customization']",Very Positive,"50,726",Overwhelmingly Positive,737
https://store.steampowered.com/app/1030300/Hollow_Knight_Silksong/?snr=1_7_7_230_150_3&l=english,Hollow Knight: Silksong,2025-09-04,Team Cherry,"['Action', 'Adventure', 'Indie']",710 руб.,0%,1,"['Metroidvania', 'Difficult', 'Indie', 'Great Soundtrack', 'Souls-like', '2D', 'Singleplayer', 'Platformer', 'Exploration', 'Female Protagonist', 'Adventure', 'Beautiful', 'Atmospheric', 'Story Rich', 'Sequel', 'Hand-drawn', 'Action', 'Multiple Endings', 'Open World', 'Cute']",Very Positive,"367,744",Very Positive,"5,359"
https://store.steampowered.com/app/2956680/LORT/?snr=1_7_7_230_150_3&l=english,LORT,2026-01-21,Big Distraction,"['Action', 'Early Access']",550 руб.,-35%,0,"['Early Access', 'Online Co-Op', 'Action Roguelike', 'Third-Person Shooter', 'Multiplayer', 'Roguelite', 'Action', 'Co-op', 'Singleplayer', 'Funny', 'Difficult', 'PvE', 'Procedural Generation', '3D', 'Looter Shooter', 'Third Person', 'Choices Matter', 'Controller', 'Fantasy', 'Magic']",Mostly Positive,"3,192",Mostly Positive,482
https://store.steampowered.com/app/2625420/Drive_Beyond_Horizons/?snr=1_7_7_230_150_3&l=english,Drive Beyond Horizons,2025-03-24,Drive Beyond Horizons,"['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'Simulation', 'Early Access']",750 руб.,0%,0,"['Multiplayer', 'Automobile Sim', 'Adventure', 'Driving', 'Simulation', 'Action', 'Exploration', 'Casual', 'Co-op', 'Survival', 'Open World', 'Shooter', 'First-Person', 'Post-apocalyptic', 'FPS', 'Horror', 'Realistic', 'Racing', 'Online Co-Op', 'Early Access']",Mostly Positive,"15,960",Mostly Positive,705
https://store.steampowered.com/app/1812450/Bellwright/?snr=1_7_7_230_150_3&l=english,Bellwright,2024-04-23,Donkey Crew,"['Action', 'RPG', 'Simulation', 'Strategy', 'Early Access']",1100 руб.,0%,1,"['Survival', 'Open World', 'Medieval', 'City Builder', 'Crafting', 'Online Co-Op', 'Multiplayer', 'Building', 'Simulation', 'RPG', 'Co-op', 'Strategy', 'Life Sim', 'Exploration', 'Singleplayer', 'Action', 'Early Access', 'Third Person', 'War', '3D']",Very Positive,"17,797",Mostly Positive,667
https://store.steampowered.com/app/1669000/Age_of_Wonders_4/?snr=1_7_7_230_150_3&l=english,Age of Wonders 4,2023-05-02,Triumph Studios,"['RPG', 'Strategy']",3049 руб.,0%,15,"['Strategy', '4X', 'Turn-Based Strategy', 'Character Customization', 'Fantasy', 'RPG', 'Grand Strategy', 'Dark Fantasy', 'Turn-Based Combat', 'War', 'Tactical', 'Tactical RPG', 'Simulation', 'Strategy RPG', 'Singleplayer', 'Exploration', 'Multiplayer', 'Choices Matter', 'Co-op', 'Moddable']",Very Positive,"15,943",Mostly Positive,260
https://store.steampowered.com/app/357070/UBERMOSH/?snr=1_7_7_230_150_3&l=english,UBERMOSH,2015-08-13,Walter Machado,"['Action', 'Indie']",42 руб.,0%,1,"['Cyberpunk', 'Pixel Graphics', 'Action', 'Great Soundtrack', 'Indie', 'Arcade', 'Fast-Paced', 'Female Protagonist', 'Retro', 'Bullet Hell', 'Isometric', 'Twin Stick Shooter', 'Procedural Generation', 'Difficult', 'Sci-fi', 'Top-Down', 'Cult Classic', 'Top-Down Shooter', 'Singleplayer', 'Casual']",Very Positive,"5,891",Overwhelmingly Positive,389
https://store.steampowered.com/app/548430/Deep_Rock_Galactic/?snr=1_7_7_230_150_3&l=english,Deep Rock Galactic,2020-05-13,Ghost Ship Games,['Action'],1079 руб.,0%,14,"['Dwarf', 'Co-op', 'PvE', 'FPS', 'Procedural Generation', 'Class-Based', 'Shooter', 'Exploration', 'First-Person', 'Loot', 'Sci-fi', 'Action', 'Space', 'Atmospheric', 'Looter Shooter', 'Combat', 'Survival', 'Horror', 'Dark', 'Action Roguelike']",Overwhelmingly Positive,"297,860",Overwhelmingly Positive,"2,354"
https://store.steampowered.com/app/2778580/ELDEN_RING_Shadow_of_the_Erdtree/?snr=1_7_7_230_150_3&l=english,ELDEN RING Shadow of the Erdtree,2024-06-21,"FromSoftware, Inc.","['Action', 'RPG']",2399 руб.,0%,0,"['Action', 'RPG', 'Souls-like', 'Difficult', 'Fantasy', 'Exploration', 'Lore-Rich', 'Dark', 'Adventure', 'Singleplayer', 'Third Person', 'Multiplayer', 'Story Rich', 'Character Customization', 'Action RPG', 'PvE', 'PvP', 'Online Co-Op', '3D', 'Co-op']",Mostly Positive,"81,646",Mixed,179
https://store.steampowered.com/app/3501070/Car_Service_Together/?snr=1_7_7_230_150_3&l=english,Car Service Together,2026-02-04,V12 Studio,"['Indie', 'Racing', 'Simulation', 'Early Access']",710 руб.,0%,0,"['Early Access', 'Automobile Sim', 'Sandbox', 'Driving', 'Building', 'Simulation', '3D', 'Casual', 'Racing', 'Realistic', 'Co-op', 'Family Friendly', 'FPS', 'Automation', 'Multiplayer', 'Management', 'Online Co-Op', 'Relaxing', 'Physics', 'Resource Management']",Very Positive,"2,447",Very Positive,611
https://store.steampowered.com/app/1974050/Torchlight_Infinite/?snr=1_7_7_230_150_3&l=english,Torchlight: Infinite,2023-05-09,XD,"['Action', 'Adventure', 'RPG', 'Free To Play']",Free To Play,0%,0,"['RPG', 'Hack and Slash', 'Loot', 'Action RPG', 'Multiplayer', 'Action', 'Adventure', 'Free to Play', 'Dungeon Crawler', 'Combat', 'Top-Down', 'Action-Adventure', 'Singleplayer', 'Fantasy', 'Drama', 'Character Customization', 'Story Rich', 'Co-op', 'Time Travel', 'Magic']",Mixed,"19,515",Mixed,124
